fisc_wk_strt_dt,month,year,week_of_month,mkt_lvl,value,total_wgt,total_sales,avg_unit_price,avg_unit_price_adj,log_price,log_units
10/18/2015,10,2015,42,North,249.052,1363923.778,2317296.25,1.698992486,0.682183835,-0.382456104,14.12587623
10/18/2015,10,2015,42,South,249.052,1335712.87,2184834.6,1.635706782,0.656773197,-0.420416531,14.10497569
10/18/2015,10,2015,42,West,249.052,617325.334,1037790.2,1.681107421,0.675002578,-0.393038769,13.33315145
10/25/2015,10,2015,43,North,249.052,1311302.479,2158849.72,1.646339998,0.661042673,-0.413936883,14.08653146
10/25/2015,10,2015,43,South,249.052,1309849.25,2073921.51,1.583328394,0.635742092,-0.452962314,14.08542261
10/25/2015,10,2015,43,West,249.052,587900.49,979100.11,1.665418088,0.668702957,-0.402415328,13.28431298
11/1/2015,11,2015,44,North,248.306,1354383.398,2216850.63,1.636796961,0.659185425,-0.416750411,14.11885685
11/1/2015,11,2015,44,South,248.306,1321890.956,2092339.28,1.582838033,0.637454605,-0.450272212,14.09457381
11/1/2015,11,2015,44,West,248.306,598905.91,994611.7,1.660714452,0.668817689,-0.402243768,13.30285979
11/8/2015,11,2015,45,North,248.306,1380290.698,2250946.97,1.630777468,0.656761201,-0.420434795,14.13780469
11/8/2015,11,2015,45,South,248.306,1339293.22,2121337.63,1.58392322,0.637891642,-0.44958685,14.10765259
11/8/2015,11,2015,45,West,248.306,620661.86,1015643.65,1.636388049,0.659020744,-0.417000267,13.3385417
11/15/2015,11,2015,46,North,248.306,1370615.87,2185571.82,1.594591065,0.642187891,-0.442874353,14.13077074
11/15/2015,11,2015,46,South,248.306,1333003.35,2076848.41,1.558021898,0.627460431,-0.466074668,14.10294511
11/15/2015,11,2015,46,West,248.306,604732.13,976069.37,1.61405244,0.650025549,-0.43074361,13.31254088
11/22/2015,11,2015,47,North,248.306,1113896.38,1755147.36,1.575682794,0.634572984,-0.454802972,13.92337468
11/22/2015,11,2015,47,South,248.306,1080282.09,1653614.62,1.530724831,0.616467114,-0.483750301,13.89273276
11/22/2015,11,2015,47,West,248.306,516494.411,842998.73,1.632154602,0.657315813,-0.419590687,13.15481975
11/29/2015,11,2015,48,North,247.903,1080052.15,1765558.94,1.634697862,0.659410278,-0.416409362,13.89251988
11/29/2015,11,2015,48,North,248.306,232660.52,380082.79,1.633636811,0.657912741,-0.418682969,12.35733567
11/29/2015,11,2015,48,South,247.903,1047789.99,1645093.75,1.570060571,0.633336656,-0.456753156,13.86219373
11/29/2015,11,2015,48,South,248.306,256785.35,398542.81,1.552046524,0.625053976,-0.469917272,12.4559958
11/29/2015,11,2015,48,West,247.903,492732.135,809482.83,1.64284562,0.66269695,-0.411437482,13.10772097
11/29/2015,11,2015,48,West,248.306,100698.65,157649.29,1.565555149,0.630494289,-0.461251182,11.51988767
12/6/2015,12,2015,49,North,247.903,1448789.88,2335814.48,1.612252068,0.650356013,-0.430235353,14.1862392
12/6/2015,12,2015,49,South,247.903,1408538.73,2203432.19,1.564339086,0.631028703,-0.460403929,14.15806336
12/6/2015,12,2015,49,West,247.903,633077.715,1029796.74,1.626651382,0.65616446,-0.42134382,13.35834847
12/13/2015,12,2015,50,North,247.903,1446169.54,2319903.93,1.604171479,0.647096437,-0.435259944,14.18442892
12/13/2015,12,2015,50,South,247.903,1407473.06,2162206.09,1.536232665,0.619691034,-0.478534257,14.1573065
12/13/2015,12,2015,50,West,247.903,631319.25,1011663.15,1.602458899,0.64640561,-0.436328093,13.35556696
12/20/2015,12,2015,51,North,247.903,1126456.184,1759247.25,1.561753821,0.62998585,-0.46205792,13.93458714
12/20/2015,12,2015,51,South,247.903,1100560.254,1651954.26,1.501012102,0.605483637,-0.50172774,13.91132993
12/20/2015,12,2015,51,West,247.903,532426.51,827542.7,1.554285304,0.626973173,-0.466851526,13.18520016
12/27/2015,12,2015,52,North,247.903,1094198.299,1711454.47,1.564117283,0.630939231,-0.460545726,13.90553251
12/27/2015,12,2015,52,North,248.631,46704.55,80141.35,1.715921682,0.690147923,-0.370849323,10.75159687
12/27/2015,12,2015,52,South,247.903,1072030.33,1618291.71,1.509557766,0.608930818,-0.496050617,13.88506491
12/27/2015,12,2015,52,South,248.631,126894.81,202359.4,1.594701942,0.641393045,-0.444112835,11.75111375
12/27/2015,12,2015,52,West,247.903,478803.926,747597.73,1.561385965,0.629837463,-0.462293489,13.07904645
12/27/2015,12,2015,52,West,248.631,102516.79,166742.34,1.62648811,0.65417752,-0.424376527,11.53778187
1/3/2016,1,2016,1,North,248.631,1304182.004,2022958.26,1.551131862,0.623869052,-0.471814786,14.08108659
1/3/2016,1,2016,1,South,248.631,1335115.85,2002071.72,1.499549062,0.603122322,-0.505635246,14.10452863
1/3/2016,1,2016,1,West,248.631,614375.275,963883.37,1.568883725,0.631008895,-0.46043532,13.32836122
1/10/2016,1,2016,2,North,248.631,1316153.583,2046683.84,1.5550494,0.625444695,-0.46929237,14.09022409
1/10/2016,1,2016,2,South,248.631,1364745,2060225.99,1.509605084,0.607166879,-0.498951601,14.12647816
1/10/2016,1,2016,2,West,248.631,619231.669,984985.36,1.590657276,0.639766271,-0.446652372,13.33623474
1/17/2016,1,2016,3,North,248.631,1310636.88,2042953.68,1.558748812,0.626932608,-0.466916228,14.08602374
1/17/2016,1,2016,3,South,248.631,1369021.93,2071272.17,1.512957627,0.60851528,-0.496733255,14.12960712
1/17/2016,1,2016,3,West,248.631,635894.604,1006783.57,1.583255407,0.636789221,-0.451316572,13.36278811
1/24/2016,1,2016,4,North,248.631,1221457.45,1970551.2,1.613278629,0.648864634,-0.43253116,14.01555533
1/24/2016,1,2016,4,South,248.631,1357917.63,2059282.2,1.516500084,0.609940065,-0.49439458,14.12146293
1/24/2016,1,2016,4,West,248.631,637047.84,1034866.69,1.624472489,0.653366832,-0.425616543,13.36460003
1/31/2016,1,2016,5,North,248.8,1380896.828,2256752.69,1.634265967,0.656859312,-0.420285421,14.13824372
1/31/2016,1,2016,5,South,248.8,1518173.324,2422554.43,1.595703463,0.641359913,-0.444164493,14.23301841
1/31/2016,1,2016,5,West,248.631,142.52,795.79,5.58370755,2.245780916,0.809053308,4.959482341
1/31/2016,1,2016,5,West,248.8,638665.84,1061820.73,1.662560706,0.668231795,-0.403120167,13.36713665
2/7/2016,2,2016,6,North,248.8,1324246.479,2173806.14,1.641541944,0.65978374,-0.415843165,14.09635416
2/7/2016,2,2016,6,South,248.8,1470113.243,2300872.67,1.565098934,0.629059057,-0.463530136,14.20084999
2/7/2016,2,2016,6,West,248.8,644407.841,1084044.66,1.682233814,0.676138993,-0.391356614,13.3760871
2/14/2016,2,2016,7,North,248.8,1285530.958,2064312.58,1.60580542,0.645420185,-0.437853725,14.06668239
2/14/2016,2,2016,7,South,248.8,1471584.6,2288031.14,1.554807749,0.624922729,-0.470127271,14.20185034
2/14/2016,2,2016,7,West,248.8,641955.29,1070594.71,1.667709148,0.670301105,-0.400028258,13.37227394
2/21/2016,2,2016,8,North,248.8,1339182.939,2140848.73,1.598623062,0.642533385,-0.442336503,14.10757024
2/21/2016,2,2016,8,South,248.8,1494071.82,2329093.78,1.558890107,0.626563548,-0.467505076,14.21701572
2/21/2016,2,2016,8,West,248.8,648773.105,1087708.86,1.67656281,0.67385965,-0.394733424,13.38283833
2/28/2016,2,2016,9,North,247.978,1141561.973,1787246.41,1.565614879,0.631352329,-0.459891206,13.94790803
2/28/2016,2,2016,9,North,248.8,239123.03,375689.38,1.57111333,0.631476419,-0.459694679,12.38473347
2/28/2016,2,2016,9,South,247.978,1209573.21,1848102.36,1.52789624,0.616141851,-0.484278064,14.00577814
2/28/2016,2,2016,9,South,248.8,326684.8,500754.22,1.532835994,0.616091637,-0.484359565,12.69675107
2/28/2016,2,2016,9,West,247.978,541626.04,905476.75,1.671774773,0.674162536,-0.394284046,13.20233108
2/28/2016,2,2016,9,West,248.8,118078.61,187253.09,1.585834132,0.63739314,-0.45036864,11.67910587
3/6/2016,3,2016,10,North,247.978,1408163.205,2178710.11,1.547199999,0.623926316,-0.471723001,14.15779672
3/6/2016,3,2016,10,South,247.978,1531141.73,2307952.24,1.507340695,0.60785259,-0.497822877,14.24152424
3/6/2016,3,2016,10,West,247.978,638572.767,1048886.42,1.642547998,0.6623765,-0.411921153,13.36699091
3/13/2016,3,2016,11,North,247.978,1433686.22,2223005.46,1.550552296,0.625278168,-0.469558659,14.17575946
3/13/2016,3,2016,11,South,247.978,1568171.611,2350642.28,1.498970051,0.604477031,-0.503391607,14.26542092
3/13/2016,3,2016,11,West,247.978,676290.712,1090273.83,1.612137814,0.650113241,-0.430608714,13.42437831
3/20/2016,3,2016,12,North,247.978,1458335.187,2314202.03,1.586879375,0.639927483,-0.446400416,14.19280606
3/20/2016,3,2016,12,South,247.978,1604448.87,2436870.03,1.518820622,0.612482003,-0.49023572,14.28829087
3/20/2016,3,2016,12,West,247.978,687860.956,1187273.99,1.726037769,0.696044717,-0.362341372,13.441342
3/27/2016,3,2016,13,North,247.978,1041892.118,1690112.62,1.622157026,0.654153605,-0.424413085,13.85654896
3/27/2016,3,2016,13,North,248.413,332650.69,571565.46,1.718215164,0.69167683,-0.368636441,12.71484824
3/27/2016,3,2016,13,South,247.978,1076978.49,1696498.71,1.575239177,0.635233439,-0.453762728,13.88966998
3/27/2016,3,2016,13,South,248.413,450014.37,728773.97,1.619445997,0.651916766,-0.427838384,13.01703479
3/27/2016,3,2016,13,West,247.978,459574.07,759745.38,1.653151101,0.666652325,-0.405486621,13.0380554
3/27/2016,3,2016,13,West,248.413,182182.74,330096.47,1.811897603,0.729389204,-0.315547802,12.11276553
4/3/2016,4,2016,14,North,248.413,1470363.63,2483671,1.689154267,0.679978209,-0.385694528,14.2010203
4/3/2016,4,2016,14,South,248.413,1591647,2560054.99,1.608431386,0.647482775,-0.434663088,14.28027989
4/3/2016,4,2016,14,West,248.413,676396.304,1166602.36,1.724732015,0.694300224,-0.364850813,13.42453443
4/10/2016,4,2016,15,North,248.413,1477664.579,2530784.69,1.712692262,0.689453556,-0.371855943,14.20597341
4/10/2016,4,2016,15,South,248.413,1566828.31,2529297.67,1.614278765,0.649836669,-0.431034226,14.26456395
4/10/2016,4,2016,15,West,248.413,646619.556,1124023.79,1.738307757,0.699765212,-0.357010411,13.37951339
4/17/2016,4,2016,16,North,248.413,1518129.818,2601545.33,1.713651428,0.689839673,-0.371296066,14.23298975
4/17/2016,4,2016,16,South,248.413,1568223.403,2512757.98,1.602295933,0.645012915,-0.438484939,14.26545395
4/17/2016,4,2016,16,West,248.413,657978.67,1138927.34,1.730948725,0.696802794,-0.361252843,13.39692779
4/24/2016,4,2016,17,North,248.413,1541194.899,2659254.46,1.725449819,0.69458918,-0.364434716,14.24806858
4/24/2016,4,2016,17,South,248.413,1561604.455,2515894.67,1.611095987,0.648555424,-0.433007813,14.26122435
4/24/2016,4,2016,17,West,248.413,647701.361,1130039.52,1.744692212,0.702335309,-0.353344341,13.38118501
5/1/2016,5,2016,18,North,247.86,1761536.226,3033619.63,1.722144334,0.694805267,-0.364123665,14.38169684
5/1/2016,5,2016,18,South,247.86,1701907.741,2771600.23,1.628525544,0.657034432,-0.420018853,14.34726038
5/1/2016,5,2016,18,West,247.86,742227.76,1285407.63,1.731823706,0.698710444,-0.358518866,13.51741143
5/8/2016,5,2016,19,North,247.86,1597907.594,2887484.18,1.807040777,0.729057039,-0.316003307,14.28420558
5/8/2016,5,2016,19,South,247.86,1571018.19,2653527.64,1.689049597,0.681453077,-0.383527883,14.2672345
5/8/2016,5,2016,19,West,247.86,677322.46,1203195.06,1.776399176,0.716694576,-0.333105504,13.42590275
5/15/2016,5,2016,20,North,247.86,1592728.34,2936333.18,1.843586948,0.743801722,-0.295980782,14.28095904
5/15/2016,5,2016,20,South,247.86,1552502.369,2674684.62,1.722821603,0.695078513,-0.363730471,14.25537862
5/15/2016,5,2016,20,West,247.86,667389.481,1224160.53,1.834252059,0.740035528,-0.301057083,13.41112908
5/22/2016,5,2016,21,North,247.86,1587585.986,2931737.81,1.846663951,0.74504315,-0.294313143,14.27772517
5/22/2016,5,2016,21,South,247.86,1546774.1,2670628.71,1.726579667,0.696594717,-0.361551504,14.25168209
5/22/2016,5,2016,21,West,247.86,642636.1,1197949.13,1.864117391,0.752084802,-0.284906192,13.3733339
5/29/2016,5,2016,22,North,247.482,938851.124,1750502.7,1.864515742,0.753394486,-0.283166303,13.7524122
5/29/2016,5,2016,22,North,247.86,523983.778,930982.54,1.776739241,0.716831776,-0.332914087,13.169216
5/29/2016,5,2016,22,South,247.482,867694.96,1499417.27,1.728046536,0.698251403,-0.359176065,13.6735955
5/29/2016,5,2016,22,South,247.86,532624.59,891208.35,1.673239213,0.675074322,-0.392932488,13.18557212
5/29/2016,5,2016,22,West,247.482,371686.6,707311.22,1.902977455,0.768935702,-0.262747925,12.82580631
5/29/2016,5,2016,22,West,247.86,223636.918,400198.05,1.78949904,0.721979763,-0.32575817,12.31777911
6/5/2016,6,2016,23,North,247.482,1545501.39,2796732.27,1.809595441,0.731202852,-0.313064359,14.25085894
6/5/2016,6,2016,23,South,247.482,1451067.92,2452207.12,1.689932695,0.682850751,-0.381478964,14.18781034
6/5/2016,6,2016,23,West,247.482,635773.042,1163964.03,1.830785442,0.739765091,-0.301422588,13.36259693
6/12/2016,6,2016,24,North,247.482,1605967.648,2864930.48,1.783927891,0.72083137,-0.327350052,14.28923703
6/12/2016,6,2016,24,South,247.482,1518281.63,2540639.77,1.673365283,0.67615636,-0.391330928,14.23308975
6/12/2016,6,2016,24,West,247.482,649225.501,1177750.35,1.814085165,0.733017013,-0.310586367,13.38353539
6/19/2016,6,2016,25,North,247.482,1642145.684,2967654.52,1.807181025,0.730227259,-0.31439948,14.31151429
6/19/2016,6,2016,25,South,247.482,1506461.05,2529163.74,1.678877619,0.678383728,-0.38804218,14.22527378
6/19/2016,6,2016,25,West,247.482,637546.302,1160168.45,1.81973991,0.735301925,-0.307474082,13.36538218
6/26/2016,6,2016,26,North,247.482,1214309.84,2192372.21,1.805447125,0.729526643,-0.31535939,14.00968644
6/26/2016,6,2016,26,North,247.554,389816.62,756955.04,1.941823414,0.784403974,-0.242831118,12.8734317
6/26/2016,6,2016,26,South,247.482,1076071.658,1845568.81,1.715098429,0.693019464,-0.366697194,13.88882761
6/26/2016,6,2016,26,South,247.554,436239.1,774950.43,1.776435056,0.717594972,-0.331849976,12.98594577
6/26/2016,6,2016,26,West,247.482,459112.13,843013.41,1.836181958,0.74194566,-0.298479273,13.03704975
6/26/2016,6,2016,26,West,247.554,189086.97,369609.27,1.954705129,0.789607572,-0.236219201,12.14996235
7/3/2016,7,2016,27,North,247.554,1410335.986,2728067.88,1.934338985,0.781380622,-0.246692896,14.15933852
7/3/2016,7,2016,27,South,247.554,1362785.4,2421478.88,1.77686001,0.717766633,-0.331610787,14.12504125
7/3/2016,7,2016,27,West,247.554,599562.367,1139445.76,1.900462442,0.767696116,-0.264361307,13.30395528
7/10/2016,7,2016,28,North,247.554,1580087.257,3141957.52,1.988470894,0.803247329,-0.219092606,14.27299063
7/10/2016,7,2016,28,South,247.554,1495956.77,2704545.65,1.807903613,0.730306767,-0.314290605,14.21827654
7/10/2016,7,2016,28,West,247.554,642386.892,1242700.46,1.934504697,0.781447562,-0.246607231,13.37294604
7/17/2016,7,2016,29,North,247.554,1571258.14,3087466.28,1.964964382,0.793751821,-0.230984435,14.26738722
7/17/2016,7,2016,29,South,247.554,1525337.04,2746792.66,1.800777525,0.727428167,-0.318240024,14.23772595
7/17/2016,7,2016,29,West,247.554,636444.88,1245760.34,1.957373496,0.790685465,-0.234855032,13.36365309
7/24/2016,7,2016,30,North,247.554,1555156.302,3043203.1,1.9568471,0.790472826,-0.235123998,14.25708661
7/24/2016,7,2016,30,South,247.554,1468894.912,2649702.89,1.803875055,0.728679421,-0.316521395,14.20002092
7/24/2016,7,2016,30,West,247.554,635993.541,1243848.7,1.955756812,0.790032402,-0.23568132,13.36294369
7/31/2016,7,2016,31,North,247.719,1589731.18,3075053.96,1.934323236,0.780853804,-0.247367337,14.27907549
7/31/2016,7,2016,31,South,247.719,1544442.47,2774090.36,1.796175911,0.725086049,-0.321464942,14.25017354
7/31/2016,7,2016,31,West,247.719,676944.891,1299632.67,1.919850031,0.775011215,-0.254877779,13.42534515
8/7/2016,8,2016,32,North,247.719,1586070.629,3148133.89,1.98486362,0.801256109,-0.221574647,14.27677021
8/7/2016,8,2016,32,South,247.719,1576586.75,2842832.59,1.803156464,0.727903982,-0.317586133,14.27077278
8/7/2016,8,2016,32,West,247.719,666331.318,1300229.59,1.951325947,0.787717513,-0.238615739,13.4095423
8/14/2016,8,2016,33,North,247.719,1629021.965,3272473.53,2.00885783,0.810942168,-0.209558536,14.30349037
8/14/2016,8,2016,33,South,247.719,1580735.078,2892953.85,1.830132,0.738793552,-0.302736758,14.27340054
8/14/2016,8,2016,33,West,247.719,683375.677,1342284.6,1.964197213,0.792913427,-0.232041235,13.43480003
8/21/2016,8,2016,34,North,247.719,1624014.15,3394984.21,2.090489304,0.843895423,-0.169726698,14.30041151
8/21/2016,8,2016,34,South,247.719,1532396.87,2937948.37,1.917224204,0.773951213,-0.25624644,14.24234365
8/21/2016,8,2016,34,West,247.719,648596.355,1344135.78,2.072376401,0.836583549,-0.178428885,13.38256585
8/28/2016,8,2016,35,North,247.719,886343.27,1843476.87,2.079867848,0.83960772,-0.174820496,13.69485959
8/28/2016,8,2016,35,North,247.917,664337.51,1457625.71,2.194104184,0.885015624,-0.12214998,13.4065456
8/28/2016,8,2016,35,South,247.719,793839.02,1531836.06,1.929655788,0.778969634,-0.249783214,13.58463597
8/28/2016,8,2016,35,South,247.917,666739.04,1314962.28,1.972229315,0.795519999,-0.228759292,13.410154
8/28/2016,8,2016,35,West,247.719,334914.97,699202.51,2.087701574,0.842770064,-0.171061118,12.72163196
8/28/2016,8,2016,35,West,247.917,290927.195,636917.78,2.189268624,0.883065149,-0.1243563,12.58082833
9/4/2016,9,2016,36,North,247.917,1412744.41,3006004.63,2.127776694,0.858261714,-0.152846198,14.16104476
9/4/2016,9,2016,36,South,247.917,1351800.452,2661915.16,1.969162798,0.794283086,-0.23031535,14.11694793
9/4/2016,9,2016,36,West,247.917,590226.75,1264492.66,2.142384533,0.864153944,-0.14600435,13.28826206
9/11/2016,9,2016,37,North,247.917,1460490.494,3075989.82,2.106134776,0.849532213,-0.163069419,14.19428289
9/11/2016,9,2016,37,South,247.917,1382629.77,2702500.33,1.95460881,0.788412578,-0.23773375,14.13949787
9/11/2016,9,2016,37,West,247.917,570987.894,1226489.94,2.148013912,0.866424615,-0.143380173,13.25512329
9/18/2016,9,2016,38,North,247.917,1428184.184,2982565.19,2.088361728,0.842363262,-0.17154393,14.17191439
9/18/2016,9,2016,38,South,247.917,1358318.82,2647821.27,1.9493371,0.786286177,-0.24043446,14.12175833
9/18/2016,9,2016,38,West,247.917,580080.92,1221490.5,2.105724319,0.84936665,-0.163264324,13.27092289
9/25/2016,9,2016,39,North,247.917,1390029.371,2804638.37,2.017682812,0.813854158,-0.205974097,14.14483544
9/25/2016,9,2016,39,North,248.073,35941.55,76039.37,2.115639698,0.852829489,-0.159195647,10.48964929
9/25/2016,9,2016,39,South,247.917,1325157.67,2484004.48,1.874497304,0.756098736,-0.279583308,14.09704201
9/25/2016,9,2016,39,South,248.073,65448.97,132259.76,2.020807356,0.814601894,-0.205055759,11.08902603
9/25/2016,9,2016,39,West,247.917,547097.87,1109016.3,2.027089413,0.817648412,-0.201322849,13.21238299
9/25/2016,9,2016,39,West,248.073,39818.484,80815.68,2.029602132,0.818147131,-0.200713092,10.59208651
10/2/2016,10,2016,40,North,248.073,1427044.277,2850420.59,1.997429678,0.805178184,-0.216691679,14.17111592
10/2/2016,10,2016,40,South,248.073,1361936.831,2536088.57,1.862119088,0.750633518,-0.286837738,14.12441839
10/2/2016,10,2016,40,West,248.073,580851.72,1164348.53,2.004553813,0.808049974,-0.213131373,13.27225079
10/9/2016,10,2016,41,North,248.073,1397436.378,2750942.72,1.968563838,0.793542158,-0.231248611,14.15014996
10/9/2016,10,2016,41,South,248.073,1416816.04,2594166.26,1.830983125,0.738082389,-0.303699823,14.16392269
10/9/2016,10,2016,41,West,248.073,572383.174,1145192.43,2.0007444,0.806514373,-0.21503356,13.25756393
10/16/2016,10,2016,42,North,248.073,1393920.453,2627933.69,1.885282395,0.759970813,-0.27447525,14.1476308
10/16/2016,10,2016,42,South,248.073,1433542.95,2542324.83,1.77345564,0.714892649,-0.335622889,14.17565953
10/16/2016,10,2016,42,West,248.073,574573.483,1098939.09,1.912617137,0.770989643,-0.260080339,13.26138328
10/23/2016,10,2016,43,North,248.073,1370816.028,2512513.05,1.832859405,0.738838731,-0.302675608,14.13091676
10/23/2016,10,2016,43,South,248.073,1424017.62,2460547.01,1.727890846,0.696525154,-0.361651371,14.16899274
10/23/2016,10,2016,43,West,248.073,568741.175,1066855.1,1.875818293,0.756155766,-0.279507885,13.25118073
10/30/2016,10,2016,44,North,247.435,1096058.433,1961939.29,1.78999516,0.723420357,-0.323764819,13.90723106
10/30/2016,10,2016,44,North,248.073,231391.51,406724.16,1.757731561,0.70855416,-0.34452878,12.3518664
10/30/2016,10,2016,44,South,247.435,1111358.965,1889310.93,1.70000062,0.687049375,-0.375349119,13.92109412
10/30/2016,10,2016,44,South,248.073,280351.24,466506.04,1.664005624,0.670772564,-0.39932515,12.54379852
10/30/2016,10,2016,44,West,247.435,459348.569,854693.64,1.86066464,0.751981183,-0.285043978,13.03756461
10/30/2016,10,2016,44,West,248.073,93775.52,162623.66,1.734180306,0.699060481,-0.358018016,11.44865912
11/6/2016,11,2016,45,North,247.435,1397920.51,2417478.57,1.729339081,0.698906412,-0.358238434,14.15049634
11/6/2016,11,2016,45,South,247.435,1434065.266,2349582.27,1.638406791,0.662156441,-0.412253435,14.17602381
11/6/2016,11,2016,45,West,247.435,588499.245,1038657.3,1.764925459,0.713288524,-0.337869279,13.28533092
11/13/2016,11,2016,46,North,247.435,1391443.948,2320475.35,1.667674327,0.673984815,-0.394547698,14.14585258
11/13/2016,11,2016,46,South,247.435,1437551.373,2283400.18,1.588395533,0.641944565,-0.443253327,14.17845179
11/13/2016,11,2016,46,West,247.435,597874.435,1018445.64,1.703444035,0.688441019,-0.373325631,13.30113604
11/20/2016,11,2016,47,North,247.435,1146256.26,1872731.67,1.633780975,0.660286934,-0.41508079,13.95201176
11/20/2016,11,2016,47,South,247.435,1165333.71,1786644.75,1.533161475,0.619621911,-0.478645808,13.96851805
11/20/2016,11,2016,47,West,247.435,493395.56,820777.91,1.663529177,0.672309567,-0.397036379,13.10906648
11/27/2016,11,2016,48,North,247.313,579958.94,1000484.27,1.725095004,0.697535109,-0.360202431,13.27071259
11/27/2016,11,2016,48,North,247.435,767800.198,1235826.19,1.609567428,0.650501113,-0.430012271,13.55128482
11/27/2016,11,2016,48,South,247.313,636337.78,1013129.21,1.592124877,0.643769182,-0.44041503,13.3634848
11/27/2016,11,2016,48,South,247.435,736407.41,1131172.08,1.536068302,0.620796695,-0.476751634,13.50953879
11/27/2016,11,2016,48,West,247.313,268231.96,464645.56,1.732252786,0.700429329,-0.356061805,12.49960741
11/27/2016,11,2016,48,West,247.435,305673.66,492897.24,1.612494973,0.65168427,-0.428195083,12.63027334
12/4/2016,12,2016,49,North,247.313,1467346.18,2414886.94,1.645751339,0.665452822,-0.407287534,14.19896601
12/4/2016,12,2016,49,South,247.313,1490106.364,2302400.17,1.545124714,0.624764858,-0.470379927,14.21435806
12/4/2016,12,2016,49,West,247.313,620338.579,1035924.52,1.669934057,0.675231006,-0.392700416,13.3380207
12/11/2016,12,2016,50,North,247.313,1432140.874,2349916.72,1.640841877,0.663467702,-0.410275105,14.174681
12/11/2016,12,2016,50,South,247.313,1480879.876,2268789.05,1.532054751,0.619480072,-0.478874746,14.20814698
12/11/2016,12,2016,50,West,247.313,621067.336,1010959.9,1.627778248,0.658185477,-0.418268508,13.33919479
12/18/2016,12,2016,51,North,247.313,1295309.14,2046815.75,1.580175486,0.638937495,-0.447948647,14.07425994
12/18/2016,12,2016,51,South,247.313,1338680.53,1983704.01,1.481835259,0.599174026,-0.512203195,14.10719501
12/18/2016,12,2016,51,West,247.313,566761.7,906593.45,1.599602531,0.646792741,-0.435729374,13.24769421
12/25/2016,12,2016,52,North,247.313,1219396.199,1950009.12,1.599159585,0.646613638,-0.436006323,14.01386638
12/25/2016,12,2016,52,South,247.313,1285770.993,1921982.11,1.494809045,0.604419923,-0.503486085,14.06686909
12/25/2016,12,2016,52,West,247.313,554103.216,892196.34,1.610162717,0.651062709,-0.429149314,13.22510626
1/1/2017,1,2017,1,North,248.242,1244484.449,1945306.79,1.563142707,0.629685028,-0.462535541,14.0342319
1/1/2017,1,2017,1,South,248.242,1358192.06,2016744.78,1.484874518,0.59815604,-0.513903622,14.12166501
1/1/2017,1,2017,1,West,248.242,569945.06,900027.59,1.57914798,0.636132475,-0.452348443,13.25329525
1/8/2017,1,2017,2,North,248.242,1296606.239,2044511.45,1.576817532,0.635193695,-0.453825295,14.07526082
1/8/2017,1,2017,2,South,248.242,1624307.688,2287097.1,1.40804425,0.567206295,-0.567032206,14.30059224
1/8/2017,1,2017,2,West,248.242,599301.255,953433.55,1.590908649,0.640870058,-0.44492856,13.30351968
1/15/2017,1,2017,3,North,248.242,1361662.434,2190046.22,1.608362077,0.64790087,-0.434017573,14.12421689
1/15/2017,1,2017,3,South,248.242,1565427.605,2307468.18,1.474017816,0.593782606,-0.52124201,14.26366957
1/15/2017,1,2017,3,West,248.242,589185.38,957508.13,1.625138984,0.654659157,-0.42364055,13.28649615
1/22/2017,1,2017,4,North,248.242,1354671.12,2142884.71,1.58184867,0.637220402,-0.450639683,14.11906927
1/22/2017,1,2017,4,South,248.242,1452102.98,2178419.78,1.500182707,0.60432268,-0.503646985,14.18852339
1/22/2017,1,2017,4,West,248.242,602209.795,959252.09,1.592886894,0.64166696,-0.443685864,13.30836116
1/29/2017,1,2017,5,North,248.242,589785.89,899697.64,1.525464843,0.614507151,-0.486934712,13.28751485
1/29/2017,1,2017,5,North,248.791,781100.54,1254563.18,1.606148141,0.645581287,-0.437604147,13.56845915
1/29/2017,1,2017,5,South,248.242,626494.6,921824.17,1.471400025,0.592728074,-0.523019545,13.34789543
1/29/2017,1,2017,5,South,248.791,868479.41,1305114.87,1.502758563,0.604024488,-0.50414054,13.67449916
1/29/2017,1,2017,5,West,248.242,248902.32,385549.7,1.549000025,0.623987893,-0.471624313,12.42481581
1/29/2017,1,2017,5,West,248.791,387899.325,623280.51,1.606809989,0.645847313,-0.437192161,12.86850111
2/5/2017,2,2017,6,North,248.791,1364572.654,2144042.54,1.571219043,0.631541753,-0.459591222,14.12635186
2/5/2017,2,2017,6,South,248.791,1729648.91,2459983.94,1.422244668,0.571662427,-0.559206625,14.363429
2/5/2017,2,2017,6,West,248.791,621129.977,993476.85,1.599466918,0.642895811,-0.441772603,13.33929564
2/12/2017,2,2017,7,North,248.791,1417752.913,2297018.33,1.620182409,0.651222275,-0.42890426,14.16458372
2/12/2017,2,2017,7,South,248.791,1606576.18,2391452.15,1.488539529,0.598309235,-0.513647543,14.28961588
2/12/2017,2,2017,7,West,248.791,675408.77,1085678.47,1.607439107,0.646100183,-0.436800705,13.42307337
2/19/2017,2,2017,8,North,248.791,1511272.76,2498480.91,1.653229633,0.664505401,-0.408712273,14.22846274
2/19/2017,2,2017,8,South,248.791,1650734.7,2561265.79,1.551591416,0.62365255,-0.472161877,14.31673102
2/19/2017,2,2017,8,West,248.791,721775.505,1155865.38,1.601419516,0.643680646,-0.440552567,13.48946943
