"fisc_wk_id","fisc_wk_strt_dt","mkt_lvl","rgn_shrt_nm","co_nbr","co_shrt_nm","bus_ctr_nm","itm_grp_nm","attr_grp_nm","prc_src_typ_cd","cust_nbr","cuisine_lvl_1_desc","ttl_cases","ttl_sales","ttl_lines","ttl_grs_prft"
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"016959",Mainstream American,3.000,105.15,1,18.907
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"017034",Specialty American,1.000,50.51,1,4.215
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"017112",Asian,1.000,62.27,1,7.278
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"017136",Bar or Brewery,1.000,35.05,1,6.302
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"017284",Asian,1.000,61.59,1,9.618
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"017706",Asian,3.000,154.65,1,15.767
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"019763",Latin,1.000,60.07,1,8.098
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"020061",Latin,2.000,120.14,1,13.176
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"020462",Mainstream American,3.000,183.54,1,28.526
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"021698","",4.000,240.44,1,20.475
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"022386",Bar or Brewery,2.000,70.10,1,19.564
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"022463",Mainstream American,2.000,119.12,1,12.156
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"023010",Asian,3.000,154.65,1,15.767
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"023145",Latin,5.000,300.35,1,25.393
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"023458",Latin,14.000,848.48,1,90.683
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"024100",Single-Focus American,2.000,123.14,1,13.157
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"024329",Asian,3.000,174.63,1,18.716
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"024520",Latin,3.000,175.89,1,19.976
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"025008",Bar or Brewery,2.000,110.70,1,26.700
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"025034",Latin,3.000,181.50,1,16.526
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"025764",Latin,1.000,60.51,1,5.818
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"025861",Asian,3.000,174.63,1,18.715
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"026892",Asian,1.000,57.90,1,2.908
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"027700",Specialty American,1.000,63.40,1,11.428
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"027734",Mainstream American,5.000,175.25,1,31.511
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"027739",Latin,8.000,477.68,1,37.750
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"027823",Bar or Brewery,1.000,58.90,1,3.908
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"028278",Latin,5.000,300.35,1,31.433
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"028381",Asian,1.000,61.59,1,6.598
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"028514",Latin,1.000,60.07,1,5.078
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"029016",Beverages and Snacks,3.000,178.92,1,13.946
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"029442",Sandwich & Deli,8.000,476.80,1,61.031
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"029690",Mainstream American,7.000,401.24,1,16.302
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"029751",Latin,24.000,1228.40,1,117.341
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"030394","",4.000,244.16,1,24.195
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"030492",Latin,4.000,225.60,1,17.715
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031030","",6.000,238.50,1,75.934
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031286",Latin,5.000,211.00,1,67.262
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031389","",2.000,122.08,1,12.097
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031434",Latin,4.000,163.12,2,49.782
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031521",Bar or Brewery,4.000,140.20,1,28.689
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031919","",40.000,1390.00,1,306.227
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031921",Mainstream American,5.000,291.05,1,16.094
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"032044",Other,1.000,38.74,1,9.992
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"032120","",2.000,77.48,1,19.984
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"032310","",12.000,486.15,2,170.151
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"032515",Beverages and Snacks,2.000,114.86,1,10.917
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"032794",Latin,4.000,154.96,1,53.889
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"033036",Asian,6.000,380.04,1,50.093
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"033109",Latin,7.000,391.93,1,19.071
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"033673",Asian,6.000,303.06,1,25.295
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"033845",Latin,9.000,418.50,1,159.772
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"049288",Latin,8.000,465.76,1,37.910
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"211854",Beverages and Snacks,3.000,177.00,1,12.026
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"244699",Latin,1.000,60.07,1,5.078
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"273797",Latin,1.000,63.40,1,8.408
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"275743",Latin,24.000,1328.16,1,44.612
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"296616",Latin,14.000,812.26,2,77.171
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"371773",Mainstream American,28.000,1413.72,1,117.484
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"386938","",14.000,798.70,1,71.104
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"413625",Beverages and Snacks,3.000,179.55,1,40.333
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"456616",Latin,4.000,240.28,1,26.354
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"542019",Latin,4.000,240.28,1,32.395
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"549907",Mainstream American,6.000,344.52,1,14.573
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"550046",Asian,6.000,311.82,1,34.055
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"551994",Mainstream American,21.000,1060.29,1,88.113
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"566703","",3.000,186.96,1,21.986
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"589150",Latin,16.000,1019.20,1,163.502
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"606319",Mainstream American,6.000,329.40,1,51.635
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"608232",Specialty American,5.000,272.15,1,40.124
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"610261","",1.000,63.40,1,11.428
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"625541",Latin,1.000,60.07,1,8.098
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"626549","",8.000,471.92,1,34.389
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"627133","",20.000,1215.20,1,115.377
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"696211",Beverages and Snacks,3.000,182.04,1,26.126
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"702597",Asian,8.000,404.08,1,33.726
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"706564",Asian,4.000,207.88,1,22.703
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"723882",Beverages and Snacks,2.000,116.02,1,6.037
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"731604",Latin,2.000,115.28,1,5.297
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"732065","",10.000,582.20,1,32.288
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"732156",Latin,1.000,60.07,1,5.078
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"732339","",8.000,323.92,2,57.411
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"732420",Latin,5.000,300.35,1,25.393
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"732792",Latin,2.000,120.14,1,10.157
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"733840","",5.000,285.05,1,25.194
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"743146",Asian,1.000,50.51,1,4.215
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"745315",Asian,5.000,287.15,1,12.194
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"745877",Mainstream American,5.000,219.10,1,9.100
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"749481",Sandwich & Deli,5.000,292.45,1,17.494
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"760751",Beverages and Snacks,6.000,208.50,1,45.934
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"773184",Latin,1.000,58.98,1,3.988
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"779124",Latin,1.000,60.07,1,5.078
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"779561",Sandwich & Deli,7.000,409.43,1,24.492
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"782003",Mainstream American,1.000,38.99,1,11.895
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"795104",Latin,28.000,1709.12,1,169.369
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"795195",Beverages and Snacks,4.000,240.28,1,20.315
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"818310","",8.000,495.20,1,79.431
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"863803",Asian,7.000,353.57,1,29.511
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"869040",Latin,10.000,574.70,1,54.988
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"891317",Asian,6.000,310.68,1,32.915
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"895805","",6.000,302.34,1,24.575
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"896928",Latin,10.000,600.70,1,50.788
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"909655",Latin,1.000,64.30,1,9.308
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"910273","",18.000,1089.00,1,123.319
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"917344",Latin,2.000,116.44,1,6.457
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"925347",Latin,2.000,120.14,1,10.157
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"934166","",6.000,366.24,1,36.293
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"943902",Latin,7.000,420.49,1,56.692
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"948588","",40.000,2289.80,1,90.154
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"955302",Latin,2.000,120.14,1,16.197
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"969683",Latin,1.000,58.98,1,3.988
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"976423",Latin,14.000,803.18,1,33.304
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"983452",Asian,2.000,101.02,1,8.431
202320,2022-11-13,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"993253",Asian,4.000,203.31,1,18.132
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"003129",Latin,1.000,63.12,1,8.159
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"011638",Mainstream American,10.000,631.10,1,81.499
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"011759",Asian,2.000,126.22,1,16.299
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"012747",Asian,3.000,155.34,1,16.457
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"013482",Latin,9.000,586.17,1,76.408
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"013484",Latin,8.000,521.04,1,70.018
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"013772","",3.000,171.39,1,32.507
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"013837",Latin,2.000,130.26,1,20.339
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"015258",Asian,8.000,410.16,1,39.807
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"016055",Latin,1.000,65.77,1,10.809
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"016273",Asian,5.000,332.00,1,38.299
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"016307",Asian,6.000,313.98,1,36.215
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"016461","",2.000,125.14,1,15.219
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"016627",Latin,5.000,269.00,1,37.529
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"016959",Mainstream American,4.000,143.72,1,58.309
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"017034",Specialty American,1.000,50.30,1,4.005
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"017136",Bar or Brewery,1.000,35.93,1,14.577
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"017168",Latin,10.000,498.80,1,78.800
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"017284",Asian,1.000,66.77,1,11.809
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"017706",Asian,3.000,156.99,1,18.107
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"018023",Asian,1.000,52.33,1,6.035
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"020061",Latin,2.000,131.54,1,17.838
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"020462",Mainstream American,3.000,199.08,1,35.099
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"022386",Bar or Brewery,2.000,71.86,1,29.154
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"022463",Mainstream American,2.000,129.14,1,19.219
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"023010",Asian,4.000,209.32,1,24.143
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"024520",Latin,3.000,192.57,1,27.689
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"025764",Latin,2.000,131.26,1,14.379
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"025775",Asian,1.000,51.27,1,4.975
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"025861",Asian,3.000,189.33,1,24.449
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"026155",Specialty American,30.000,1560.00,1,171.177
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"026361",Latin,6.000,351.09,2,47.326
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"026904",Latin,1.000,65.77,1,10.809
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"027432",Mainstream American,25.000,1249.75,1,92.397
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"027734",Mainstream American,3.000,107.79,1,43.731
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"027739",Latin,4.000,256.72,1,36.879
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"028278",Latin,5.000,328.85,1,46.488
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"029016",Beverages and Snacks,4.000,258.04,1,23.079
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"029690",Mainstream American,6.000,372.90,1,20.459
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"029751",Latin,22.000,1135.42,1,116.949
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"029774",Latin,5.000,259.10,1,27.629
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"030394","",3.000,198.51,1,22.289
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"030492",Latin,5.000,305.70,1,30.899
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031030","",7.000,295.40,1,145.932
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031286",Latin,4.000,168.80,1,53.829
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031463",Mainstream American,2.000,106.62,1,14.031
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031521",Bar or Brewery,5.000,179.65,1,65.496
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"031921",Mainstream American,8.000,504.88,1,65.199
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"032044",Other,1.000,39.32,1,17.967
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"032120","",1.000,39.32,1,17.967
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"032746",Italian,1.000,66.11,1,7.669
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"032794",Latin,2.000,78.64,1,35.934
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"032991",Latin,5.000,259.10,1,27.629
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"033025",Asian,6.000,311.76,1,33.995
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"033109",Latin,6.000,367.80,1,38.039
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"033664",Asian,2.000,104.66,1,12.071
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"033677",Mainstream American,11.000,694.21,1,89.648
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"049288",Latin,4.000,252.48,1,21.298
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"275743",Latin,14.000,837.90,1,45.778
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"296616",Latin,14.000,853.26,2,80.682
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"320317",Latin,1.000,65.77,1,7.029
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"334185",Latin,4.000,260.52,1,25.559
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"371773",Mainstream American,27.000,1380.24,1,130.298
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"385997",Mainstream American,33.000,1710.39,1,182.684
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"386938","",18.000,1110.78,1,121.498
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"391235",Latin,4.000,255.80,1,20.839
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"413625",Beverages and Snacks,2.000,121.50,1,28.689
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"538603",Latin,1.000,64.57,1,5.829
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"550046",Asian,5.000,266.35,1,34.879
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"551994",Mainstream American,20.000,1022.40,1,96.518
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"608232",Specialty American,10.000,551.10,1,87.048
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"626549","",2.000,127.96,1,11.079
202321,2022-11-20,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"627133","",20.000,1314.40,1,215.198
